id,x,y,idt,taxval,landuse,yearbuilt,storey,Str_old,Structures,type,Area_ft2,o_mph,o_DS1,o_DS2,o_DS3,o_DS4,o_dmg
95827,-77.557,34.716,42420,219780,Mobile Home Park,2017,1,Multi-Section MH,Multi-Section MH,B32,594.4684648,131.81,0.335,0.051,0.004,0.003,0
95868,-77.557,34.716,42420,219780,Mobile Home Park,2017,1,Multi-Section MH,Multi-Section MH,B32,759.8819513,131.81,0.335,0.051,0.004,0.003,0
95986,-77.557,34.716,42420,219780,Mobile Home Park,2017,1,Multi-Section MH,Multi-Section MH,B32,810.6182703,131.78,0.335,0.051,0.004,0.003,1
137372,-77.444,34.816,44920,103490,Residential,1985,1,Single Family,Single Family,A14,1574.829439,128.53,0.74,0.263,0.053,0.028,2
29987,-77.566,34.702,66547,122930,Building Site Off-Road,2008,1,Single Family,Single Family,A58,1943.885858,132.56,0.87,0.45,0.214,0.199,1
137442,-77.528,34.818,54524,72980,Building Site,2001,1,Multi-Section MH,Multi-Section MH,B32,1579.682575,125.58,0.22,0.019,0.001,0.001,0
39972,-77.311,34.755,71507,226960,Residential,2009,2,Single Family,Single Family,A30,2423.134736,137.1,0.964,0.757,0.492,0.373,1
107687,-77.434,34.747,24092,94200,Residential,1952,2,Single Family,Single Family,A30,3163.777906,133.9,0.948,0.692,0.407,0.301,2
35089,-77.237,34.728,69665,213530,Residential,2006,2,Single Family,Single Family,A26,1939.857751,141.75,0.989,0.936,0.801,0.696,4
69578,-77.425,34.777,16946,127560,Residential,1974,2,Single Family,Single Family,A30,1108.279617,132,0.936,0.649,0.357,0.261,2
125036,-77.425,34.777,16946,127560,Residential,1974,2,Single Family,Single Family,A30,1715.721176,131.98,0.936,0.648,0.357,0.261,2
115618,-77.324,34.759,10641,98690,Residential,1969,1,Single Family,Single Family,A10,1973.100611,136.36,0.904,0.624,0.306,0.271,1
82680,-77.4,34.554,42475,45430,Building Site,1989,1,Multi-Section MH,Multi-Section MH,B35,2398.303809,148.5,0.878,0.792,0.479,0.348,2
87528,-77.203,34.672,56752,120080,Residential,1998,1,Single Family,Single Family,A62,1855.948099,146.8,0.943,0.67,0.35,0.274,4
27176,-77.541,34.689,63039,83010,Residential,2001,1,Multi-Section MH,Multi-Section MH,B32,500.7320193,134.39,0.387,0.072,0.007,0.005,0
65021,-77.541,34.689,63039,83010,Residential,2001,1,Multi-Section MH,Multi-Section MH,B32,2172.728095,134.37,0.387,0.072,0.007,0.005,2
52469,-77.411,34.824,152934,160620,Residential,2011,1,Single Family,Single Family,A58,2311.749753,128.96,0.823,0.362,0.148,0.142,1
21001,-77.506,34.526,157298,166920,Residential,2013,1,Single Family,Single Family,A58,2267.196156,147.41,0.97,0.776,0.568,0.516,4
94764,-77.535,34.711,160344,42350,Building Site,1959,1,Single Family,Single Family,A10,1522.407713,132.83,0.868,0.538,0.221,0.203,0
131426,-77.507,34.792,8399,58270,Building Site,1969,1,Single Family,Single Family,A10,1603.642898,128.06,0.804,0.417,0.128,0.128,0
126587,-77.521,34.782,17559,307110,Building Site,1910,2,Single Family,Single Family,A26,1002.836028,128.32,0.943,0.755,0.476,0.376,4
126623,-77.521,34.782,17559,307110,Building Site,1910,2,Single Family,Single Family,A26,863.6111777,128.32,0.943,0.755,0.476,0.375,0
126677,-77.521,34.782,17559,307110,Building Site,1910,2,Single Family,Single Family,A26,928.5505085,128.31,0.943,0.755,0.475,0.375,4
126716,-77.521,34.782,17559,307110,Building Site,1910,2,Single Family,Single Family,A26,1220.812002,128.3,0.943,0.755,0.475,0.375,4
126792,-77.521,34.782,17559,307110,Building Site,1910,2,Single Family,Single Family,A26,905.6728468,128.28,0.942,0.755,0.475,0.374,3
126835,-77.521,34.782,17559,307110,Building Site,1910,2,Single Family,Single Family,A26,1247.285406,128.26,0.942,0.754,0.474,0.374,1
126945,-77.521,34.782,17559,307110,Building Site,1910,2,Single Family,Single Family,A26,2255.183956,128.26,0.942,0.754,0.474,0.374,1
81108,-77.367,34.544,1080,103250,Waterfront Canal,2000,1,Singlewide M/H,Singlewide M/H,B32,1146.219448,150.2,0.694,0.327,0.09,0.073,1
17505,-77.472,34.469,37523,557300,Waterfront Sound,2019,3,Beach House,Beach House,A18,1142.450419,151.78,0.997,0.98,0.879,0.628,4
128828,-77.39,34.784,44063,93580,Residential,1985,1,Single Family,Single Family,A10,1347.293145,132.56,0.865,0.531,0.215,0.199,1
50951,-77.556,34.818,12013,74970,Residential,1963,1,Single Family,Single Family,A14,563.6788904,124.57,0.656,0.185,0.029,0.014,0
137335,-77.556,34.817,12013,74970,Residential,1963,1,Single Family,Single Family,A14,1647.023909,124.58,0.657,0.186,0.029,0.014,0
135525,-77.453,34.809,32961,100620,Residential,1981,1,Single Family,Single Family,A14,1919.148971,128.72,0.744,0.267,0.055,0.029,0
27582,-77.146,34.685,152983,271170,Residential,2011,2,Single Family,Single Family,A26,2067.185567,147.59,0.995,0.968,0.887,0.802,4
114114,-77.425,34.758,1587,20990,Residential,1950,1,Single Family,Single Family,A10,1594.006093,133.4,0.875,0.552,0.234,0.213,2
114150,-77.424,34.759,1587,20990,Residential,1950,1,Single Family,Single Family,A10,558.2202476,133.4,0.875,0.552,0.234,0.213,0
84564,-77.196,34.64,25182,123730,Residential,1967,1,Single Family,Single Family,A14,2299.039108,149.1,0.963,0.727,0.396,0.286,0
148879,-77.643,34.953,36869,80970,Building Site Off-Road,2002,1,Multi-Section MH,Multi-Section MH,B32,2501.512222,113.01,0.064,0.001,0,0,0
50940,-77.41,34.816,151908,72110,Townhome,2010,2,Town Home,Town Home,B32,3138.347399,129.59,0.292,0.037,0.002,0.002,0
125474,-77.386,34.778,3642,137290,Residential,1979,1,Single Family,Single Family,A10,2427.641056,133.21,0.873,0.548,0.229,0.21,0
64726,-77.48,34.68,18912,115960,Residential,2000,1,Single Family,Single Family,A62,1674.689478,136.96,0.861,0.444,0.155,0.119,1
129665,-77.409,34.786,32909,109550,Residential,1981,1,Single Family,Single Family,A10,2761.920751,131.81,0.856,0.513,0.199,0.186,2
116329,-77.3,34.76,54067,126830,Residential,1994,1,Single Family,Single Family,A58,2079.207672,137.18,0.914,0.564,0.315,0.288,4
39141,-77.536,34.754,153229,166050,Residential,2012,2,Single Family,Single Family,A30,1505.594314,129.56,0.918,0.59,0.296,0.213,1
119675,-77.436,34.767,9205,115200,Residential,1959,1,Single Family,Single Family,A10,1420.474357,132.37,0.863,0.527,0.211,0.195,0
146963,-77.626,34.911,38164,174920,Building Site Off-Road,1998,1,Single Family,Single Family,A58,621.0051159,116.14,0.571,0.11,0.023,0.026,0
147000,-77.626,34.911,38164,174920,Building Site Off-Road,1998,1,Single Family,Single Family,A58,3267.54503,116.13,0.571,0.11,0.023,0.026,1
147013,-77.626,34.911,38164,174920,Building Site Off-Road,1998,1,Single Family,Single Family,A58,1463.401931,116.12,0.571,0.11,0.023,0.026,1
126386,-77.383,34.779,47159,41830,Townhome,1993,1,Town Home,Town Home,B35,6300.500873,133.16,0.627,0.462,0.148,0.109,1
102662,-77.33,34.734,49404,140910,Residential,1991,2,Single Family,Single Family,A26,1534.338483,138.18,0.982,0.905,0.73,0.618,4
104507,-77.134,34.736,49614,214500,Residential,1996,2,Single Family,Single Family,A30,1406.835101,144.7,0.985,0.874,0.68,0.55,3
104649,-77.134,34.737,49614,214500,Residential,1996,2,Single Family,Single Family,A30,565.0087348,144.67,0.985,0.874,0.68,0.549,2
66021,-77.159,34.703,61573,89400,Townhome,2002,2,Town Home,Town Home,B32,4247.529533,146.01,0.62,0.24,0.052,0.041,2
119337,-77.376,34.766,64020,162570,Residential,2004,1,Single Family,Single Family,A58,2927.379291,134.39,0.889,0.496,0.252,0.233,1
44927,-77.312,34.78,74641,180080,Residential,2011,2,Single Family,Single Family,A30,1525.709964,135.31,0.955,0.722,0.444,0.332,2
68218,-77.422,34.753,4809,155100,Residential,1942,1,Single Family,Single Family,A14,3247.844871,133.91,0.831,0.385,0.107,0.062,1
111832,-77.4,34.755,11515,101480,Residential,1967,1,Single Family,Single Family,A10,584.2944931,134.49,0.886,0.579,0.259,0.234,1
111959,-77.4,34.755,11515,101480,Residential,1967,1,Single Family,Single Family,A10,2038.521672,134.48,0.886,0.579,0.259,0.234,1
126335,-77.365,34.779,17070,150620,Residential,1971,1,Single Family,Single Family,A14,3220.850867,133.72,0.828,0.381,0.105,0.06,1
137066,-77.438,34.815,60485,85330,Residential,2001,1,Multi-Section MH,Multi-Section MH,B32,2212.850425,128.77,0.277,0.032,0.002,0.001,0
23793,-77.435,34.564,158292,207860,Residential,2014,2,Single Family,Single Family,A30,1757.638217,146.97,0.989,0.899,0.729,0.601,2
95089,-77.559,34.713,18584,87060,Building Site,1973,1,Single Family,Single Family,A14,1710.028556,131.95,0.801,0.339,0.085,0.047,1
95155,-77.559,34.714,18584,87060,Building Site,1973,1,Single Family,Single Family,A14,819.5247671,131.92,0.8,0.338,0.084,0.047,2
95177,-77.559,34.714,18584,87060,Building Site,1973,1,Single Family,Single Family,A14,1175.845211,131.93,0.801,0.338,0.084,0.047,0
143394,-77.494,34.859,31361,136360,Residential,1979,1,Single Family,Single Family,A10,3124.46541,123.89,0.733,0.314,0.071,0.079,1
67315,-77.569,34.736,46858,37310,Residential,1986,1,Multi-Section MH,Multi-Section MH,B35,1307.181163,129.94,0.554,0.383,0.103,0.078,1
142357,-77.564,34.846,64405,139880,Residential,2004,2,Single Family,Single Family,A26,1194.735916,122.45,0.893,0.619,0.313,0.24,0
75647,-77.471,34.469,741,425200,Residential,2005,2,Beach House,Beach House,A26,1210.100542,151.82,0.997,0.982,0.929,0.861,4
73722,-77.509,34.929,9554,40490,Building Site,1940,1,Single Family,Single Family,A10,1042.709053,118.65,0.623,0.199,0.029,0.038,0
148278,-77.509,34.929,9554,40490,Building Site,1940,1,Single Family,Single Family,A10,1676.792136,118.64,0.622,0.199,0.029,0.038,1
88467,-77.199,34.678,60742,120630,Residential,2000,1,Single Family,Single Family,A58,1976.721033,146.58,0.967,0.762,0.548,0.497,1
88510,-77.199,34.678,60742,120630,Residential,2000,1,Single Family,Single Family,A58,1971.95962,146.56,0.967,0.762,0.547,0.497,4
35169,-77.622,34.734,70777,153000,Building Site,2007,1,Single Family,Single Family,A58,2471.55371,128.41,0.815,0.348,0.139,0.134,1
115241,-77.304,34.759,45594,113480,Residential,1987,1,Single Family,Single Family,A10,1810.012014,137.14,0.911,0.641,0.326,0.286,4
61110,-77.604,34.917,158790,169360,Residential,2015,2,Single Family,Single Family,A18,1394.990168,116.47,0.808,0.44,0.108,0.019,1
139233,-77.561,34.828,49886,132370,Residential,2000,1,Single Family,Single Family,A58,2684.438334,123.72,0.736,0.242,0.078,0.078,1
35087,-77.239,34.728,69676,183800,Residential,2007,2,Single Family,Single Family,A30,2143.553273,141.68,0.979,0.834,0.609,0.48,1
96221,-77.295,34.714,15107,55030,Residential,1991,1,Multi-Section MH,Multi-Section MH,B35,1387.914169,140.74,0.773,0.643,0.294,0.211,4
75383,-77.486,34.46,49166,718910,Waterfront Ocean,2004,2,Beach House,Beach House,A26,1438.91467,151.85,0.997,0.982,0.929,0.861,4
66472,-77.124,34.711,60290,217350,Residential,2005,2,Single Family,Single Family,A26,2015.148922,146.7,0.994,0.965,0.876,0.788,2
111968,-77.317,34.754,62404,155980,Residential,2002,1,Single Family,Single Family,A62,2629.208181,137.03,0.862,0.446,0.156,0.12,1
47300,-77.452,34.796,158262,230600,Residential,2015,2,Single Family,Single Family,A18,2187.74438,129.7,0.949,0.772,0.397,0.135,0
119333,-77.392,34.766,25281,164840,Residential,2019,2,Duplex,Duplex,A22,1388.509779,133.87,0.948,0.681,0.326,0.067,1
86937,-77.213,34.668,64364,146300,Residential,2004,1,Single Family,Single Family,A62,2277.597435,146.77,0.943,0.669,0.349,0.273,2
119176,-77.429,34.766,7592,105480,Residential,1954,1,Single Family,Single Family,A14,1933.254628,132.68,0.813,0.356,0.093,0.052,2
76069,-77.455,34.477,49296,198710,Residential,1990,2,Beach Duplex,Beach Duplex,A30,1415.614563,151.85,0.994,0.939,0.818,0.701,4
44585,-77.315,34.778,70785,156580,Residential,2012,1,Single Family,Single Family,A62,2178.143826,135.33,0.841,0.405,0.13,0.1,1
41007,-77.501,34.762,150724,177320,Residential,2010,1,Single Family,Single Family,A58,2728.411801,130.39,0.843,0.396,0.172,0.163,1
117173,-77.301,34.761,54063,123820,Residential,1994,1,Single Family,Single Family,A62,1969.356361,137.06,0.862,0.447,0.156,0.12,3
103576,-77.338,34.736,18761,38830,Townhome,1997,1,Town Home,Town Home,B32,3324.251445,137.79,0.457,0.109,0.014,0.01,0
56699,-77.456,34.849,67545,191570,Residential,2006,2,Single Family,Single Family,A26,2193.223977,125.77,0.924,0.7,0.404,0.314,1
64258,-77.201,34.658,23234,168010,Building Site,1989,1,Single Family,Single Family,A10,2981.551817,147.8,0.97,0.838,0.617,0.524,4
85250,-77.201,34.658,23234,168010,Building Site,1989,1,Single Family,Single Family,A10,700.0765938,147.8,0.97,0.838,0.618,0.524,2
24593,-77.194,34.648,154341,161760,Residential,2012,1,Single Family,Single Family,A58,2403.561208,148.65,0.974,0.797,0.598,0.544,1
29018,-77.21,34.692,159159,134270,Residential,2015,1,Single Family,Single Family,A54,1689.266478,145.22,0.947,0.624,0.179,0.018,2
130398,-77.384,34.788,18373,83230,Residential,1962,1,Single Family,Single Family,A10,1502.151362,132.44,0.864,0.528,0.212,0.196,2
101249,-77.32,34.731,29419,95980,Building Site,1968,1,Single Family,Single Family,A10,2825.362737,138.72,0.924,0.676,0.369,0.32,2
101272,-77.321,34.731,29419,95980,Building Site,1968,1,Single Family,Single Family,A10,1409.259652,138.71,0.923,0.676,0.368,0.32,4
101277,-77.321,34.731,29419,95980,Building Site,1968,1,Single Family,Single Family,A10,595.7759716,138.7,0.923,0.676,0.368,0.319,4
142875,-77.499,34.85,65074,209370,Golf Course Lot,2005,2,Single Family,Single Family,A30,2210.906874,124.33,0.863,0.453,0.181,0.127,1
28248,-77.214,34.689,150657,139820,Residential,2011,1,Single Family,Single Family,A58,1766.111703,145.29,0.962,0.739,0.516,0.468,4
125604,-77.36,34.778,2613,121880,Residential,1964,1,Single Family,Single Family,A10,2453.793146,133.95,0.881,0.566,0.247,0.224,1
142000,-77.468,34.842,16982,95990,Residential,1963,1,Single Family,Single Family,A10,2279.455094,125.92,0.77,0.364,0.096,0.101,2
142011,-77.468,34.842,16982,95990,Residential,1963,1,Single Family,Single Family,A10,815.908319,125.91,0.769,0.363,0.096,0.101,1
116346,-77.428,34.762,23611,187030,Waterfront River/Creek,1956,1,Single Family,Single Family,A10,2481.749735,133.04,0.871,0.544,0.226,0.207,0
64773,-77.199,34.677,26729,131610,Residential,1997,1,Single Family,Single Family,A58,2229.903071,146.59,0.967,0.762,0.548,0.498,4
95122,-77.547,34.713,58148,79420,Building Site,2002,1,Multi-Section MH,Multi-Section MH,B32,2188.029868,132.33,0.345,0.055,0.005,0.003,0
78908,-77.473,34.522,63917,75450,Building Site,2000,1,Multi-Section MH,Multi-Section MH,B32,1833.92957,148.74,0.669,0.296,0.075,0.06,0
69585,-77.524,34.778,64875,154300,Residential,2004,2,Single Family,Single Family,A30,1520.967932,128.4,0.907,0.56,0.269,0.192,0
94741,-77.118,34.706,65166,159000,Building Only (No Land),2004,1,Condominium,Condominium,C14,2010.679036,147.25,0.976,0.717,0.206,0,2
49725,-77.423,34.81,73388,198360,Residential,2009,2,Single Family,Single Family,A30,1626.874643,129.61,0.918,0.591,0.297,0.214,2
49733,-77.423,34.81,73388,198360,Residential,2009,2,Single Family,Single Family,A30,3136.826117,129.62,0.918,0.591,0.298,0.214,4
146822,-77.563,34.908,979,41890,Building Site,1950,1,Single Family,Single Family,A14,1025.447919,118.41,0.505,0.094,0.009,0.004,1
70790,-77.457,34.805,29481,156750,Residential,1976,1,Single Family,Single Family,A14,3275.683243,128.92,0.747,0.271,0.056,0.03,0
24385,-77.195,34.64,48618,180460,Residential,2007,2,Single Family,Single Family,A26,3050.94321,149.1,0.996,0.974,0.904,0.825,4
132779,-77.381,34.796,63325,193430,Residential,2002,2,Single Family,Single Family,A30,1879.808449,131.93,0.936,0.647,0.355,0.26,1
29974,-77.232,34.698,70673,153340,Building Site,2011,1,Single Family,Single Family,A58,2146.854035,144.09,0.957,0.716,0.486,0.441,4
51551,-77.44,34.819,150272,97130,Residential,2010,1,Multi-Section MH,Multi-Section MH,B32,2014.843106,128.45,0.271,0.031,0.002,0.001,0
57006,-77.579,34.858,71313,149720,Residential,2007,1,Single Family,Single Family,A58,2450.971736,121.12,0.684,0.19,0.053,0.055,1
31610,-77.145,34.707,75615,140900,Residential,2012,1,Single Family,Single Family,A58,1768.949815,146.11,0.966,0.754,0.536,0.487,4
133112,-77.344,34.797,14013,116200,Building Site,1955,1,Single Family,Single Family,A10,631.0475194,132.87,0.869,0.539,0.222,0.204,0
133122,-77.344,34.797,14013,116200,Building Site,1955,1,Single Family,Single Family,A10,603.263471,132.89,0.869,0.54,0.222,0.204,1
133143,-77.344,34.797,14013,116200,Building Site,1955,1,Single Family,Single Family,A10,716.671951,132.86,0.869,0.539,0.222,0.204,1
133145,-77.344,34.797,14013,116200,Building Site,1955,1,Single Family,Single Family,A10,1347.667287,132.88,0.869,0.539,0.222,0.204,4
133153,-77.344,34.797,14013,116200,Building Site,1955,1,Single Family,Single Family,A10,3330.26806,132.89,0.869,0.54,0.222,0.204,2
71507,-77.516,34.821,66968,183860,Residential,2006,2,Single Family,Single Family,A26,2013.995528,125.73,0.924,0.699,0.403,0.313,4
41931,-77.502,34.766,76383,195240,Residential,2009,1,Single Family,Single Family,A62,2672.168576,130.08,0.763,0.285,0.069,0.054,1
34893,-77.185,34.726,153827,218860,Residential,2012,2,Single Family,Single Family,A30,1334.787355,143.55,0.983,0.86,0.654,0.524,4
149099,-77.624,34.962,3559,114330,Building Site,1969,1,Single Family,Single Family,A14,1373.986636,113.07,0.366,0.044,0.003,0.001,0
149105,-77.624,34.962,3559,114330,Building Site,1969,1,Single Family,Single Family,A14,2406.145517,113.06,0.366,0.044,0.003,0.001,0
149113,-77.624,34.963,3559,114330,Building Site,1969,1,Single Family,Single Family,A14,2839.321966,113.07,0.366,0.044,0.003,0.001,0
147612,-77.595,34.917,16792,86770,Residential,1981,1,Single Family,Single Family,A14,1696.656856,116.84,0.464,0.077,0.007,0.003,2
120514,-77.333,34.767,18887,132990,Building Site,1977,1,Single Family,Single Family,A14,527.9058978,135.51,0.853,0.423,0.129,0.076,2
120613,-77.333,34.767,18887,132990,Building Site,1977,1,Single Family,Single Family,A14,2167.980064,135.51,0.853,0.423,0.129,0.076,1
82561,-77.368,34.553,27383,135870,Waterfront Sound,1952,1,Single Family,Single Family,A10,1471.070199,149.66,0.976,0.862,0.664,0.565,4
82567,-77.368,34.553,27383,135870,Waterfront Sound,1952,1,Single Family,Single Family,A10,1778.282295,149.65,0.976,0.862,0.664,0.565,4
110231,-77.517,34.753,3938,31870,Building Site Off-Road,1960,1,Single Family,Single Family,A14,823.2337385,130.43,0.775,0.304,0.069,0.037,1
130385,-77.362,34.788,12044,143420,Residential,1979,1,Single Family,Single Family,A14,3273.458153,133.13,0.819,0.366,0.098,0.055,2
116286,-77.366,34.761,32855,160250,Residential,1982,2,Single Family,Single Family,A26,1983.410623,135.08,0.974,0.869,0.658,0.544,4
30774,-77.163,34.702,158041,197850,Residential,2015,2,Single Family,Single Family,A18,1575.605618,145.97,0.993,0.958,0.792,0.488,2
65497,-77.126,34.692,26477,260419,Commercial,0,1,RETAIL,RETAIL,F16,6159.015536,147.8,0.989,0.969,0.918,0.004,3
110813,-77.358,34.752,61842,54980,Townhome,2001,2,Town Home,Town Home,B32,3600.037006,136.01,0.42,0.088,0.01,0.007,0
59057,-77.512,34.891,72561,163850,Residential,2009,2,Single Family,Single Family,A26,1547.336327,121.1,0.878,0.583,0.279,0.212,2
82667,-77.413,34.555,29738,91340,Building Site Off-Road,1949,1,Single Family,Single Family,A10,2080.293005,148.2,0.971,0.843,0.628,0.533,2
82681,-77.413,34.555,29738,91340,Building Site Off-Road,1949,1,Single Family,Single Family,A10,562.0682871,148.19,0.971,0.843,0.627,0.533,4
82708,-77.413,34.555,29738,91340,Building Site Off-Road,1949,1,Single Family,Single Family,A10,703.1793366,148.17,0.971,0.843,0.627,0.532,2
