,id,x,y,DR
0,1,-77.5186149,34.44151549,0.4964079126888305
1,2,-77.51753919,34.4416612,0.020121089004530572
2,3,-77.5184842,34.44172138,0.10023573919702877
3,4,-77.51827668,34.44177078,0.5145232333684767
4,5,-77.51880704,34.44173912,0.09883686516506532
5,6,-77.5181549,34.44189934,0.019962934969649036
6,7,-77.51796171,34.44196035,0.019949281232289277
7,8,-77.51901422,34.4419414,0.10086587246056253
8,9,-77.51780045,34.44206419,0.02015241563040923
9,10,-77.5176151,34.44212353,0.09870230393776322
10,11,-77.51746027,34.44222593,0.10109436962759244
11,12,-77.51667388,34.44221599,0.09919056173195168
12,13,-77.51731127,34.44235616,0.9908616269769309
13,14,-77.51706479,34.44244094,0.10104903210616134
14,15,-77.51681206,34.4426261,0.5121286323925267
15,16,-77.5175635,34.4434164,0.019830534060912376
16,17,-77.52011598,34.44344006,0.10033937700161247
17,18,-77.52021933,34.44354898,0.01993757484136367
18,19,-77.51903792,34.44363403,0.09652428353589955
19,20,-77.51935203,34.44385512,0.01978844723052478
20,21,-77.51945742,34.44398874,0.10057905385769446
21,22,-77.52071651,34.44418622,0.10339831499118154
22,23,-77.5208162,34.44430713,0.0201996105839532
23,24,-77.5193551,34.44457353,0.0202937120880003
24,25,-77.52008334,34.44471048,1.0
25,26,-77.51507568,34.44478571,0.09801429239869336
26,27,-77.51804099,34.44511066,0.020644877942759068
27,28,-77.51557149,34.44520453,0.10006916882890068
28,29,-77.51658489,34.44539591,0.019812035893421676
29,30,-77.52246625,34.44586887,0.020067031521572843
30,31,-77.51699829,34.44590138,0.10113218264426813
31,32,-77.51590532,34.44593583,0.09984845509275767
32,34,-77.52081559,34.44648312,0.10202553138456419
33,35,-77.51567425,34.44643287,0.10125481799354341
34,36,-77.51298455,34.44645034,0.497839414420114
35,38,-77.52028024,34.44696796,0.10167255592644382
36,39,-77.51218295,34.44692817,0.10159815031261077
37,40,-77.51852603,34.44704189,0.019599722191448996
38,41,-77.51498829,34.4469947,0.020033780335166597
39,42,-77.51106249,34.44708879,0.4999034413837139
40,43,-77.50901937,34.44705138,0.020118099792179468
41,44,-77.51092469,34.44716917,0.49355879546155795
42,45,-77.51313106,34.44728091,0.019935171958626038
43,46,-77.51133396,34.44738384,0.49796950722729827
44,47,-77.51050667,34.44741826,0.01974670713016303
45,48,-77.5112133,34.44746553,0.0
46,49,-77.51467885,34.44751147,0.0195696187551825
47,50,-77.51036336,34.44750027,0.019980442113032054
48,51,-77.51655751,34.44758278,0.0203308728945579
49,52,-77.51022895,34.44757944,0.0956012268158027
50,53,-77.51667117,34.44769843,0.019617166984640444
51,54,-77.51009541,34.44766086,0.10155710579047192
52,55,-77.51560234,34.44775611,0.10147602634086876
53,56,-77.51076937,34.44773692,0.5046337570564914
54,57,-77.50996089,34.4477401,0.019317741490770212
55,58,-77.51062432,34.44781277,1.0
56,59,-77.50982432,34.44781944,0.0
57,60,-77.51570039,34.44788124,0.02026169009653555
58,61,-77.50798369,34.44778479,0.02019434977782335
59,62,-77.50969496,34.44789781,0.020535842774289867
60,63,-77.51049455,34.44790904,0.0992016201747914
61,64,-77.50775221,34.44795112,1.0
62,65,-77.51039565,34.44804026,0.020020660795003156
63,66,-77.50827076,34.44805408,0.09871236603249581
64,67,-77.51598172,34.44825649,0.1004128673657061
65,68,-77.51312022,34.4482343,0.09996302106442971
66,69,-77.51027458,34.44819958,0.019060956398946997
67,70,-77.51009245,34.44834242,0.020172321913876193
68,71,-77.5207791,34.44850075,0.02052384587201801
69,72,-77.5190518,34.44855995,0.0
70,73,-77.51574956,34.44873243,0.020152480339678345
71,74,-77.50598289,34.44860842,0.5032530832857808
72,75,-77.50784756,34.44909515,0.02050184871414051
73,76,-77.50754669,34.4491224,0.020477116562760717
74,77,-77.51616357,34.44924297,0.020113743254260765
75,78,-77.50773889,34.44930738,0.0
76,79,-77.51989667,34.44953108,0.019967716231861676
77,80,-77.51655153,34.44976725,0.019845512868449492
78,81,-77.5200683,34.44981363,0.10083016011619417
79,82,-77.50705052,34.44967986,0.019806419635198254
80,83,-77.52089935,34.44989909,0.0
81,84,-77.51662721,34.44988098,0.01981780953920319
82,85,-77.50447043,34.44990166,0.09937334288639496
83,86,-77.51536115,34.45004364,0.019983047491084947
84,87,-77.52132805,34.45039434,0.019812251880626998
85,88,-77.51705639,34.45037335,0.0
86,89,-77.51716081,34.45051684,1.0
87,90,-77.50401419,34.45055465,0.09871754366387028
88,91,-77.51797142,34.45150306,0.02025353881611201
89,92,-77.50420423,34.4515726,0.020194533446338595
90,93,-77.50349764,34.45160507,0.4918818124658639
91,94,-77.50130965,34.45160406,0.10050960321873612
92,95,-77.51823051,34.45191383,0.0
93,96,-77.50553688,34.4518692,0.020119808155959457
94,97,-77.52103141,34.45219745,0.0999873806392642
95,98,-77.49947381,34.45248186,0.09634032045573568
96,99,-77.51940361,34.45334356,0.0983863678506113
97,100,-77.49610856,34.45433142,0.09910888472400674
98,101,-77.49521202,34.4557712,0.9977900872494828
99,102,-77.49445488,34.45583124,0.9818526601846969
100,103,-77.49330507,34.45647456,0.10261829687151339
101,104,-77.49645877,34.45660902,0.10012932827620921
102,105,-77.49625197,34.45672859,0.10188232014610202
103,106,-77.49270073,34.45672435,0.9882268826651316
104,107,-77.49026734,34.45808603,0.020073466604596423
105,108,-77.48960005,34.45827723,0.0
106,109,-77.49054196,34.45856242,0.49840218916874396
107,110,-77.48818173,34.45907609,0.10045428325819179
108,111,-77.48728493,34.46043034,0.490516894946187
109,112,-77.48762581,34.460748,0.99337244780539
110,113,-77.48388954,34.46229011,0.09850737732596772
111,114,-77.48326853,34.46251381,0.0989861488354036
112,115,-77.48311942,34.46259996,0.09929822728984682
113,116,-77.48245746,34.46338701,1.0
114,117,-77.48015339,34.46340476,0.01968004878730339
115,118,-77.47969885,34.46351842,0.09808936558354293
116,119,-77.47957732,34.46367076,0.019463972761351735
117,120,-77.4794044,34.46375019,0.02018203902800084
118,121,-77.48281683,34.46394097,0.10335911356233722
119,122,-77.48232464,34.46425392,0.019802563005238038
120,123,-77.48463148,34.46456909,1.0
121,124,-77.4771608,34.46516537,0.5101044092987289
122,125,-77.47748803,34.46536779,0.09937877299480621
123,126,-77.47654365,34.46548671,0.09830252876407443
124,127,-77.47583532,34.46584709,0.10056269118050902
125,128,-77.47859134,34.4660554,1.0
126,129,-77.47806125,34.46623271,1.0
127,130,-77.47877801,34.46644263,0.019195035570307595
128,131,-77.47567814,34.46684614,0.02036884714707037
129,132,-77.47466971,34.46683941,0.10078917589000505
130,133,-77.47677331,34.46687914,0.4985589485174029
131,134,-77.47546658,34.4670057,1.0
132,135,-77.47533309,34.46707189,0.019478900150042826
133,136,-77.47492688,34.46721435,0.10036015218503555
134,137,-77.47468416,34.46747684,0.0198602796806125
135,138,-77.47394496,34.46784691,0.1006628667960929
136,139,-77.47348914,34.46792501,0.512552857319362
137,140,-77.47359641,34.46801893,0.0
138,141,-77.47221261,34.4687133,1.0
139,142,-77.4723063,34.46882473,0.5192543164807798
140,143,-77.47155291,34.46904107,0.02031390996266048
141,144,-77.47215076,34.46925749,0.01982526382770338
142,145,-77.4704647,34.46943564,0.10090925456098121
143,146,-77.46877371,34.46962831,0.1018529056846514
144,147,-77.47166242,34.46965993,0.10090453030330618
145,148,-77.47027009,34.46984209,0.4992689702030494
146,149,-77.46950388,34.47007049,0.01958087519671443
147,150,-77.46815269,34.47008288,0.49887139645296036
148,151,-77.46873775,34.47029457,0.10008893719548724
149,152,-77.56980826,34.4716466,0.019641100374759655
150,153,-77.46596285,34.47075073,0.09974348371367417
151,155,-77.46735374,34.47098431,0.09909037762186075
152,157,-77.46716966,34.47110913,0.0
153,158,-77.46702291,34.47122074,0.019862568649191812
154,166,-77.56390013,34.47291811,0.02013366097234587
155,170,-77.5641016,34.47302321,0.020037804453805725
156,175,-77.56427247,34.47313696,0.020066371569902965
157,181,-77.56963303,34.47327468,0.0
158,183,-77.56444074,34.47327258,0.0
159,186,-77.56180201,34.47326416,0.020087401162457493
160,188,-77.5616157,34.47331491,0.0
161,191,-77.56372375,34.47335779,0.10014633110837094
162,192,-77.56458237,34.47338525,0.020329440095652167
163,194,-77.56144858,34.47338867,0.0996383403337855
164,198,-77.46343796,34.47223417,0.020079511339571875
165,199,-77.56391436,34.47347349,0.020282679438478106
166,200,-77.56126871,34.47346466,0.020124183909521358
167,203,-77.56473177,34.47352224,0.02047403539272979
168,204,-77.56323788,34.47354156,0.0
169,206,-77.46541329,34.4723536,0.020027970434697284
170,209,-77.56407782,34.47358088,0.020230142571963185
171,211,-77.5611155,34.47357191,0.019980861793687403
172,212,-77.5648824,34.47363966,0.019697038888787693
173,215,-77.46315672,34.47240267,0.10074453931866978
174,218,-77.56335828,34.47370294,0.0
175,220,-77.56097788,34.47367683,0.020594407506266604
176,221,-77.56422771,34.47371362,0.01978356223925325
177,223,-77.56271204,34.47370206,0.0
178,226,-77.56504306,34.47376149,0.020060285998546517
179,229,-77.56083005,34.47378705,0.01978442522271519
180,230,-77.56350188,34.47381887,0.02037325501943487
181,231,-77.56438605,34.47383434,0.020423791253268084
182,233,-77.56157768,34.47382031,0.019363028954526375
183,234,-77.5628479,34.47386462,0.020389830921393782
184,235,-77.56519857,34.47388565,0.020219375421425927
185,237,-77.56139787,34.47392251,0.0
186,238,-77.56069272,34.47391288,0.0196502272828182
187,239,-77.56454196,34.47395612,0.020143789958074955
188,240,-77.56363526,34.47395053,0.0
189,242,-77.56535267,34.4740219,0.0
190,245,-77.56297663,34.47401492,0.0
191,248,-77.56056666,34.47403888,0.01955270486015938
192,249,-77.56469344,34.47408049,0.019936303760476427
193,250,-77.56125247,34.47404336,0.10101313505169782
194,251,-77.56376541,34.4740885,0.10008483945148203
195,252,-77.46228836,34.47280985,0.9603753632262114
196,253,-77.56312486,34.47412388,0.0
197,254,-77.56550278,34.47414338,0.020286948213376465
198,255,-77.56041359,34.47414179,0.020164940648003112
199,257,-77.56485013,34.47421136,0.01998290292039595
200,258,-77.56390675,34.47420141,0.020047914703519045
201,259,-77.56112063,34.47416244,0.10149442036437029
202,261,-77.56565257,34.4742643,0.0
203,263,-77.56325815,34.47425694,0.0
204,265,-77.56026693,34.47426176,0.0
205,267,-77.56500697,34.47433221,0.0
206,268,-77.56405352,34.47432534,0.0
207,269,-77.51198759,34.473689,0.0
208,271,-77.56581048,34.47439588,0.0
209,273,-77.5608764,34.47435745,0.0
210,274,-77.56341977,34.4743771,0.01997555344239752
211,278,-77.560136,34.47438562,0.02012134423238632
212,279,-77.5651604,34.47446157,0.02013181575818554
213,280,-77.5641949,34.4744526,0.019616754594515107
214,281,-77.51181589,34.4738275,0.0
215,283,-77.5635368,34.47449863,0.02022509236545237
216,285,-77.56597348,34.4745145,0.0
217,286,-77.56075685,34.47447386,0.09880417730408131
218,288,-77.56001102,34.47451011,0.020034967471145658
219,289,-77.56531041,34.47457948,0.020397210747059753
220,290,-77.56433465,34.47457358,0.0
221,291,-77.56611398,34.47464765,0.02001236783461085
222,292,-77.56061432,34.47457703,0.0
223,293,-77.56368692,34.47463466,0.019975601339762578
224,294,-77.51231359,34.47401866,0.020551679293115056
225,296,-77.56546988,34.47472292,0.02044755630863358
226,297,-77.56446649,34.47471747,0.02000474903907968
227,298,-77.56627641,34.47477284,0.01976769546770284
228,299,-77.51147762,34.47410735,0.0
229,300,-77.56383173,34.47475575,0.0
230,301,-77.56198609,34.47473786,0.10063478645640991
231,302,-77.561749,34.47474637,0.0
232,304,-77.56221796,34.47476339,0.0
233,305,-77.51246753,34.47419344,0.10022884914186066
234,307,-77.56561498,34.47484137,0.0
235,308,-77.56153716,34.47478977,0.01965202198228592
236,309,-77.56243156,34.47482722,0.0
237,310,-77.56642393,34.47489767,0.02035019893776978
238,312,-77.51130826,34.47423739,0.0
239,313,-77.56457976,34.47489016,0.0
240,314,-77.56397695,34.47490061,0.02048950578955588
241,315,-77.56127843,34.47486611,0.02045481591787219
242,317,-77.56263096,34.4749179,0.0
243,318,-77.56577703,34.47495728,0.0
244,321,-77.51261581,34.47434312,0.09841685533364596
245,322,-77.56660414,34.47500739,0.0
246,323,-77.5659305,34.47507895,0.9861813263027116
247,324,-77.56113386,34.47500201,0.019930629052153575
248,325,-77.56409643,34.47507465,0.020175490800549912
249,326,-77.56280503,34.47503622,0.0
250,328,-77.56476709,34.47506548,0.019828981291037523
251,329,-77.56673958,34.47514774,0.09737594655260967
252,330,-77.56501298,34.47515582,0.0
253,331,-77.56097687,34.47512201,0.1023972456750917
254,332,-77.51285297,34.47454146,0.019722925780232783
255,333,-77.56608016,34.47520795,0.0
256,334,-77.56294562,34.47517624,0.02006634128954599
257,335,-77.56208725,34.47521576,0.0
258,336,-77.56691171,34.47525526,0.0
259,338,-77.56404948,34.47525855,0.020302910870683623
260,339,-77.5651658,34.47528241,0.0
261,340,-77.56084011,34.47522818,0.02036858397492914
262,341,-77.51301142,34.47469191,0.4926464183255253
263,342,-77.56233508,34.47529761,0.09829069879190819
264,344,-77.56308962,34.47529775,0.0
265,345,-77.56621397,34.4753508,0.0
266,346,-77.56164174,34.47529523,0.0
267,347,-77.56393016,34.47538081,0.020380173472000072
268,348,-77.56533253,34.4753968,0.0
269,350,-77.56250287,34.47540907,0.019876449885873983
270,351,-77.56068362,34.47536139,0.02021369641935028
271,352,-77.56324018,34.47541986,0.0
272,353,-77.56639268,34.47545856,0.019591115030727142
273,354,-77.56452183,34.47547677,0.02013649093824845
274,355,-77.56546922,34.47552573,0.019993756229302977
275,356,-77.56183167,34.47547994,0.0
276,357,-77.560539,34.47549109,0.10165774473660469
277,358,-77.56654602,34.47557869,0.019914549558545394
278,359,-77.56478414,34.47556581,0.019959143088151676
279,360,-77.56337228,34.47554675,0.0
280,361,-77.56263587,34.47554987,0.02031230073753467
281,362,-77.56118396,34.47556235,0.01961833096376936
282,363,-77.56197997,34.47558799,0.019901712893807183
283,364,-77.55874362,34.47555657,0.0
284,365,-77.56562876,34.47563973,0.0
285,366,-77.56434263,34.47565395,0.0
286,367,-77.5627938,34.47565981,0.0
287,368,-77.56669659,34.47570687,0.020193268751575174
288,369,-77.56037839,34.47561464,0.0
289,370,-77.56354614,34.4756859,0.020322263398334203
290,371,-77.56495474,34.47571392,0.0
291,372,-77.56134267,34.47567405,0.02030957258873323
292,373,-77.5621264,34.47572524,0.020102678798343508
293,374,-77.56574762,34.47577682,0.01967302612354634
294,375,-77.55861363,34.47568067,0.02017047512861425
295,376,-77.56293877,34.47578105,1.0
296,377,-77.56688395,34.47584403,0.020609306490006564
297,378,-77.56414542,34.4758108,0.0
298,379,-77.56767338,34.47586521,0.020467226617803612
299,380,-77.56026827,34.47576786,0.020018302956047035
300,381,-77.56509914,34.47584288,0.0
301,382,-77.56094107,34.47581595,0.0
302,383,-77.56146529,34.47581054,0.019413019522426852
303,384,-77.56589919,34.47591691,0.020412787230840793
304,385,-77.51015158,34.47522349,0.020142496495249712
305,386,-77.56228402,34.47587165,0.0
306,387,-77.56307226,34.47590454,0.0197086040641476
307,388,-77.56525796,34.47594969,0.0
308,389,-77.56162656,34.47591156,0.0
309,390,-77.56399445,34.47594583,0.019683253800698373
310,391,-77.51165849,34.47534183,0.0
311,392,-77.56014237,34.47592531,0.0
312,393,-77.56787219,34.47600238,0.02050734843073579
313,394,-77.50998103,34.47535663,0.10165506401610622
314,395,-77.56078177,34.47596235,0.0
315,396,-77.56600335,34.47609217,0.020100009642333196
316,397,-77.56320129,34.4760508,0.020267170517313214
317,398,-77.51265694,34.47546961,0.0
318,399,-77.56234258,34.47606078,0.0
319,400,-77.56177666,34.47605028,0.019617296935738583
320,401,-77.45957913,34.47480922,0.5128258505317997
321,402,-77.56801081,34.47613268,0.02037338308202848
322,403,-77.56546127,34.47613111,0.0
323,404,-77.45795027,34.47478595,1.0
324,405,-77.56005765,34.47608863,0.0
325,406,-77.56065595,34.47612918,0.0
326,407,-77.56732129,34.47621355,0.0
327,408,-77.56408434,34.47616984,0.4919591597717499
328,409,-77.50981141,34.47551323,0.0
329,410,-77.45937241,34.47491447,0.10324271190736176
330,411,-77.56818155,34.47625305,0.10279632131769585
331,412,-77.56604309,34.47628586,0.0
332,413,-77.56749785,34.47631552,0.020515996779449385
333,414,-77.563004,34.47625393,0.020456448128531826
334,416,-77.56238893,34.47625911,0.01925569308464182
335,417,-77.56423062,34.47629721,0.019754260324381524
336,418,-77.56833721,34.47637816,0.0982512718670476
337,419,-77.45915776,34.47503173,1.0
338,420,-77.56054116,34.47630454,0.020225232862070282
339,421,-77.56357148,34.47633926,0.0
340,422,-77.55998135,34.47631002,0.0
341,423,-77.56549621,34.47637796,0.0192369795982517
342,424,-77.56179649,34.47632845,0.01983225160007482
343,425,-77.45990262,34.47509387,0.019791127487271024
344,426,-77.5676529,34.47643642,0.48977139032392725
345,428,-77.45895628,34.47512033,0.10126571026679028
346,429,-77.56436237,34.47643354,0.020156622237916595
347,430,-77.56287977,34.47641406,0.0
348,431,-77.56600531,34.47647617,0.020086820392981042
349,433,-77.5684912,34.47650101,0.5125915581886298
350,434,-77.50945033,34.47578948,0.020080665106576003
351,435,-77.56372818,34.47647539,0.0
352,436,-77.56232669,34.47645138,0.019533608107391805
353,437,-77.56166351,34.47648411,0.01990522004983642
354,438,-77.56778277,34.47658468,0.019763689118031745
355,439,-77.56451469,34.47654369,0.0
356,11758,-77.50912545,34.77747548,0.0
357,11759,-77.52187456,34.77770533,0.0
358,11761,-77.51851504,34.77769245,0.020455120269764693
359,11762,-77.38581456,34.77596727,0.10163649669998764
360,11764,-77.52097162,34.77781905,0.0
361,11766,-77.51877944,34.77784734,0.01958256294881686
362,11768,-77.19652913,34.77348881,0.0
363,11769,-77.52055708,34.77791201,0.020042474211490257
364,11771,-77.51993271,34.77793727,0.0
365,11772,-77.51902437,34.77793697,1.0
366,11775,-77.40375886,34.77645261,0.0
367,11777,-77.48218473,34.77755342,0.0
368,11779,-77.51936118,34.77798988,0.0
369,11780,-77.41795888,34.77673741,0.10089125038909796
370,11783,-77.63245094,34.77956239,0.0
371,11784,-77.417624,34.77686613,0.019946188924664605
372,11785,-77.4042278,34.77677866,0.019844042905962846
373,11786,-77.58393585,34.77905869,0.0
374,11789,-77.52047065,34.77848959,0.020009609266163624
375,11792,-77.51006938,34.77834132,0.0
376,11793,-77.41817808,34.77711649,0.0
377,11794,-77.50990941,34.77833563,0.0
378,11796,-77.30991927,34.77587104,0.0
379,11797,-77.41774734,34.77725622,0.020040221187373364
380,11799,-77.37060554,34.77668019,0.0
381,11802,-77.40245009,34.77715013,0.019664395916920967
382,11803,-77.40376513,34.77718535,0.01992976354632923
383,11806,-77.44561344,34.7777578,0.0
384,11807,-77.31051592,34.77594828,0.0
385,11812,-77.4183317,34.77741079,0.020329177742524764
386,11816,-77.25492432,34.77530905,0.0
387,11817,-77.31495002,34.7761641,0.0
388,11818,-77.31243006,34.77612296,0.0
389,11819,-77.25448153,34.77529401,0.019772950853836867
390,11820,-77.30988653,34.77610188,0.0
391,11821,-77.25539925,34.7753444,0.0
392,11822,-77.54064765,34.77919415,0.0
393,11824,-77.41791308,34.77754676,0.0
394,11825,-77.3701572,34.77695978,0.0
395,11826,-77.31043023,34.77619179,0.10035279970725028
396,11827,-77.31439321,34.77626891,0.5112357670948585
397,11830,-77.40293131,34.77756896,0.09550293148468383
398,11835,-77.31510404,34.77642916,0.0
399,11838,-77.30970121,34.77638118,0.0
400,11839,-77.31034144,34.77639886,0.0
401,11840,-77.58193638,34.77993605,0.0
402,11841,-77.31448399,34.77645434,0.02020588467487193
403,11842,-77.31239,34.77642914,0.0
404,11843,-77.39485289,34.77764154,0.0
405,11844,-77.31166656,34.77647406,0.0
406,11846,-77.19296563,34.77483241,0.0
407,11848,-77.31514553,34.77664342,1.0
408,11849,-77.62629299,34.78059057,0.1017464748565698
409,11850,-77.3122372,34.77661161,0.0989303222150523
410,11851,-77.31025007,34.77658845,0.4922901654944467
411,11852,-77.31456891,34.7766623,0.0
412,11854,-77.30954842,34.77660049,0.0
413,11856,-77.36681927,34.77749255,0.0
414,11857,-77.31149873,34.7767102,0.020131531610278187
415,11859,-77.25241899,34.77588788,0.0
416,11861,-77.31293089,34.77677445,0.0
417,11863,-77.31322424,34.77682214,0.0
418,11864,-77.31518826,34.77687036,0.020080370128341695
419,11865,-77.31212477,34.77681262,0.0
420,11866,-77.30940755,34.77678508,0.020918986872505412
421,11867,-77.31264692,34.77685999,0.0
422,11868,-77.31126417,34.77686768,0.02000363580385558
423,11870,-77.31457849,34.7769173,0.0
424,11875,-77.25361269,34.77609383,1.0
425,11879,-77.31102694,34.77697412,0.019930107355105642
426,11881,-77.30993823,34.77698311,0.0
427,11882,-77.31197914,34.77700632,0.0
428,11884,-77.30930505,34.7769859,0.1007235149732377
429,11886,-77.313377,34.77710165,0.0
430,11887,-77.31252402,34.77710923,0.020123682019051407
431,11888,-77.62563225,34.78104088,0.0
432,11889,-77.25389572,34.77628879,0.020094414377012156
433,11890,-77.25286843,34.77626714,0.01987146786260505
434,11891,-77.31015485,34.77707732,0.0
435,11894,-77.3117067,34.77713501,0.09944188541514518
436,11895,-77.16180561,34.77500927,0.019937360775923032
437,11896,-77.31040548,34.77715967,0.0
438,11897,-77.30914961,34.77716444,0.020214166569423153
439,11900,-77.31152546,34.77728503,0.019907720666554732
440,11901,-77.31326547,34.77735156,0.020396503717279205
441,11902,-77.17003059,34.7752551,0.0
442,11903,-77.31260341,34.77738055,0.019664475326316815
443,11904,-77.3107427,34.77734307,0.0
444,11906,-77.30896256,34.77732691,0.0
445,11907,-77.25382538,34.77655713,0.0
446,11908,-77.30966671,34.77738277,0.0
447,11909,-77.31132449,34.77743449,0.0
448,11913,-77.25243857,34.77663959,0.01992245795875319
449,11915,-77.16192771,34.77537028,0.5054354385566147
450,11917,-77.30883535,34.77752086,0.0
451,11918,-77.3132771,34.77760351,0.0
452,11919,-77.30950664,34.77755279,0.0
453,11920,-77.55392552,34.78073318,0.0
454,11921,-77.31256134,34.77764061,0.019592083775914888
455,11922,-77.31124828,34.77765495,0.020286463160433303
456,11925,-77.31072865,34.7776866,0.01970610090907217
457,11926,-77.31409023,34.77772389,0.02027939936880017
458,11928,-77.3151459,34.77775784,0.0
459,11929,-77.552177,34.78082881,0.09679163459345323
460,11931,-77.25339807,34.77690592,0.020621199347507297
461,11934,-77.30865686,34.77769203,0.10100173358789741
462,11936,-77.20608432,34.77623231,0.9979539933047157
463,11937,-77.30935819,34.77774298,0.02013728002076483
464,11938,-77.31378691,34.77782227,0.0
465,11939,-77.40814766,34.77911055,0.020117637817537837
466,11940,-77.3131917,34.77784759,0.019598860657385263
467,11941,-77.25244435,34.77701213,0.019425653692674426
468,11944,-77.31244177,34.77787716,0.0
469,11945,-77.31123284,34.77788757,0.1018491536608456
470,11946,-77.31517246,34.77796219,0.0200201417971043
471,11948,-77.3106712,34.77789511,0.01982125236406727
472,11950,-77.30848852,34.77785552,0.0
473,11953,-77.62178492,34.78194915,0.0
474,11954,-77.30921421,34.77792837,0.019772024689877182
475,11956,-77.25333433,34.77719358,0.9883163571286474
476,11957,-77.2645003,34.77734889,0.0
477,11958,-77.30973244,34.7780403,0.019954881829769983
478,11959,-77.31304917,34.77804582,0.0
479,11960,-77.30840264,34.77803649,0.517174609082931
480,11961,-77.3123316,34.77807531,0.0198641740364381
481,11963,-77.31122306,34.77810091,0.019738883330264294
482,11964,-77.63570179,34.78224078,0.0
483,11967,-77.31068989,34.7781145,0.020110708611744736
484,11968,-77.31515177,34.77818897,0.0
485,11969,-77.31378757,34.77815052,0.0
486,11970,-77.25241518,34.77726556,0.0
487,11971,-77.52636616,34.78097474,0.0
488,11972,-77.30903879,34.77811548,0.02045238920050272
489,11974,-77.31437165,34.77825546,0.019960787421619077
490,11975,-77.31289669,34.77822433,0.020394638379292018
491,11977,-77.31007891,34.7782109,0.09799274044275115
492,11978,-77.25323961,34.77742756,0.020349315737307062
493,11979,-77.31462146,34.77829264,0.0
494,11981,-77.3121944,34.77826784,0.0
495,11984,-77.30946526,34.77826563,0.0992755555043688
496,11985,-77.3140674,34.77834596,0.0
497,11986,-77.30821857,34.77828328,1.0
498,11987,-77.31062612,34.77833181,0.0
499,11988,-77.31120365,34.77832491,0.0
500,11989,-77.31518697,34.77841119,0.0
501,11990,-77.25226605,34.77750041,0.019430930928096394
502,11991,-77.52258071,34.78114101,0.0
503,11993,-77.30888894,34.77832737,0.0
504,11994,-77.26023556,34.77761737,0.0
505,11995,-77.40973538,34.77970105,0.0
506,11997,-77.31277262,34.77842153,0.0
507,12000,-77.30804004,34.77842843,0.09665214680129505
508,12001,-77.38220409,34.77947164,0.01987949223464946
509,12002,-77.21560883,34.77707816,0.0201031090686466
510,12004,-77.31202884,34.77849976,0.0
511,12006,-77.31010026,34.77850338,0.0
512,12007,-77.35205363,34.77903318,0.019871733435643177
513,12008,-77.30938675,34.77848091,0.0
514,12012,-77.31516163,34.7786282,0.0
515,12013,-77.30871995,34.77850738,0.019458789048822783
516,12015,-77.31062425,34.77855324,0.0
517,12016,-77.31457779,34.7786256,0.09881096230450424
518,12017,-77.31263987,34.77862489,0.019830446229258336
519,12018,-77.25231472,34.77777108,0.019801841716626283
520,12022,-77.30927544,34.77866446,0.019544370262912322
521,12023,-77.3116386,34.77871706,0.0
522,12024,-77.31120089,34.77867533,0.0
523,12025,-77.3085489,34.77865811,0.02015455042538191
524,12026,-77.30788615,34.77864976,0.10092493398742539
525,12027,-77.3098931,34.77868337,0.0
526,12028,-77.6525042,34.78306383,0.0
527,12030,-77.31060727,34.77878127,0.10158576640526347
528,12031,-77.25306424,34.77793884,0.0
529,12032,-77.31456008,34.77884203,0.019937580223032804
530,12033,-77.31514223,34.77884186,0.020172266724795905
531,12036,-77.31245078,34.77882346,1.0
532,12037,-77.31346358,34.77883108,0.09968314389461934
533,12039,-77.30915892,34.77883253,0.020268606517346494
534,12040,-77.62939495,34.78293053,0.0
535,12041,-77.30973839,34.77887967,0.09978747055876135
536,12042,-77.30788055,34.77889215,0.020088148559347874
537,12046,-77.31458223,34.77905722,0.0
538,12048,-77.3151615,34.77906753,0.0
539,12049,-77.31222148,34.7789984,0.0
540,12051,-77.31375657,34.77903206,0.0
541,12052,-77.31308602,34.7790163,1.0
542,12053,-77.31057332,34.77902669,0.0
543,12055,-77.31193212,34.77909643,0.020412713946531803
544,12057,-77.25220962,34.77819438,0.020332849925391604
545,12058,-77.50882109,34.78174005,0.0
546,12060,-77.30970872,34.77910711,0.10035534840023048
547,12061,-77.30845671,34.77909418,0.020186646103893244
548,12062,-77.30777496,34.77913259,0.9802434577426056
549,12063,-77.17130534,34.7771072,0.019775170773642013
550,12064,-77.31164124,34.77918709,1.0
551,12065,-77.52745906,34.78204578,0.01997045406979277
552,12066,-77.31458355,34.77928127,0.019649030249227668
553,12067,-77.25280029,34.77836443,0.02006649022343676
554,12068,-77.31516205,34.77928298,0.10359805324069726
555,12069,-77.31121937,34.77920057,0.0
556,12070,-77.31378667,34.77927552,0.0
557,12071,-77.31060943,34.77924429,0.0
558,12072,-77.30908291,34.7792449,0.0
559,12073,-77.31310099,34.77932206,0.02017208866212499
560,12074,-77.30996552,34.77929755,0.020266596255081544
561,12078,-77.30841367,34.77932764,0.02001849895928892
562,12079,-77.38481473,34.78023708,0.10029300495453483
563,12082,-77.30781682,34.77936182,0.0
564,12083,-77.31119114,34.77945968,0.0
565,12084,-77.31513922,34.77950085,0.0
566,12085,-77.31064831,34.77945568,0.0
567,12087,-77.31457137,34.77950299,0.0
568,12088,-77.31365081,34.7795316,0.019941856923644995
569,12089,-77.31005324,34.77949884,0.020004840727433113
570,12091,-77.3084334,34.77953789,0.09832911204068158
