,x,y,Z,id,index,OBJECTID,Type,Shape_Le,Area_ft2,Update_Y,PARID,No_of_PARID,No. of housing units,VALUEYEA,FINALFULLB,LANDUSECOD,LANDUSEDES,YEARBUIL,BASEMENT,STORYHEIGHT,HEATEDSQUA,STRUCTURES1,STRUCTURET,HAZUS,type,STRUCTURES,mph,DS1,DS2,DS3,DS4,dmg_state,kmh,Dislocation
2679,77.42022784,34.7939981,0,72876,46595.0,132092,Building Existing,190.2206697,1863.538991,2006,22187,1,1,2021.0,82530,1.0,Residential,1979.0,NONE,1,1500,Single Family,Siding on Sheathing, A86,A86,Single Family,112.57527212659531,0.3003863111806868,0.01435462229956457,0.00039081109070640834,9.314079331015482e-07,2,181.24618812381846,0
2680,77.36141051,34.79322414,0,72878,46596.0,132096,Building Existing,252.040235,3487.297736,2006,29267,1,1,2021.0,166130,19.0,Building Site,1998.0,NONE,1,2277,Single Family,Brick Veneer,A2,A2,Single Family,114.12952553850025,0.45024290061400773,0.07133430079613051,0.002357299777008574,7.044568220089366e-05,0,183.7485361169854,0
2681,77.42654722,34.79412061,0,72881,46597.0,132099,Building Existing,163.0147152,1248.100651,2006,31322,1,1,2021.0,53030,1.0,Residential,1982.0,NONE,1,1112,Single Family,Aluminum/Vinyl, A82,A82,Single Family,112.39520245107094,0.39384266379954713,0.03451196229731995,0.0006495966947862502,3.905954245505134e-07,0,180.95627594622422,0
2682,77.42569375,34.79412361,0,72882,46598.0,132100,Building Existing,151.992037,1275.330186,2006,"31318.0, 31319.0",2,2,2021.0,99410,1.0,Residential,1981.0,NONE,1,2152,Single Family,Aluminum/Vinyl, A62,A62,Single Family,112.41838948902928,0.37193782425276656,0.03713947002834501,0.0024662099003907685,0.002365622106460949,0,180.99360707733715,0
2683,77.42125487,34.79406347,0,72883,46599.0,132101,Building Existing,175.0447273,1548.567809,2006,23958,1,1,2021.0,90140,1.0,Residential,1977.0,NONE,2,1717,Single Family,Siding on Sheathing, A26,A26,Single Family,112.54323471445959,0.7390924530859232,0.34398226275232086,0.10503781686648472,0.07919018291296931,0,181.19460789027994,0
2684,77.42624496,34.79414962,0,72884,46600.0,132103,Building Existing,137.8136961,1142.834297,2006,31323,1,1,2021.0,43060,1.0,Residential,1982.0,NONE,1,1040,Single Family,Aluminum/Vinyl, A58,A58,Single Family,112.4016399075001,0.47833233009125,0.0668809833844528,0.01090370269595801,0.013253857234513437,0,180.96664025107518,0
2685,77.3743918,34.79346009,0,72887,46601.0,132108,Building Existing,171.7756743,1647.876594,2006,3363,1,2,2021.0,10630,19.0,Building Site,1974.0,NONE,1,1152,Multi-Section MH,ALUMINUM/VINYL,B3,B3,Multi-Section MH,113.79816946552792,0.05298688639019838,0.0019489701263132979,0.0001906093613995341,0.0001631829814393503,0,183.21505283949998,0
2686,77.41848262,34.79404117,0,72888,46602.0,132109,Building Existing,228.8471786,2430.441958,2006,32866,1,1,2021.0,92700,1.0,Residential,1982.0,NONE,1,1548,Single Family,Aluminum/Vinyl,A2,A2,Single Family,112.61974099760369,0.4100229538333718,0.05625758831997472,0.0015427788691887133,4.078023505678671e-05,0,181.31778300614195,0
2687,77.50788184,34.79518238,0,72889,46603.0,132110,Building Existing,202.1517451,1985.10818,2006,64440,1,1,2021.0,103800,1.0,Residential,2004.0,NONE,1,1210,Single Family,Aluminum/Vinyl, A66,A66,Single Family,109.950722230464,0.3111678528954046,0.012074465775023338,1.1145926014231564e-05,5.90193389142442e-08,1,177.02066279104704,0
2688,77.44125122,34.79433795,0,72890,46604.0,132111,Building Existing,260.752759,3147.784278,2006,66680,1,1,2021.0,177290,1.0,Residential,2005.0,NONE,1,2237,Single Family,Aluminum/Vinyl, A66,A66,Single Family,111.97317306467389,0.3585453698082123,0.0172344340155891,2.3016634518241766e-05,1.340347917734864e-07,0,180.27680863412496,0
2689,77.2828086,34.79216926,0,72891,46605.0,132112,Building Existing,219.7387082,2596.191216,2006,32656,1,1,2021.0,127970,53.0,Building Site,1982.0,NONE,1,2130,Single Family,Brick Veneer, A74,A74,Single Family,116.50500428166774,0.46164412667229465,0.044165875880923675,0.001510991157256344,9.196768157924439e-05,0,187.57305689348507,0
2690,77.42048824,34.79412736,0,72894,46606.0,132116,Building Existing,156.4392663,1529.27718,2006,20068,1,1,2021.0,69910,1.0,Residential,1978.0,NONE,1,1176,Single Family,Aluminum/Vinyl, A62,A62,Single Family,112.55995306356036,0.37534249091029326,0.03799816109343817,0.002555336802199726,0.002444200682501595,0,181.2215244323322,0
2691,77.42479496,34.79415855,0,72895,46607.0,132117,Building Existing,188.4555935,1906.971006,2006,10501,1,1,2021.0,53260,1.0,Residential,1964.0,NONE,1,1066,Single Family,Brick Frame, A14,A14,Single Family,112.44074400936586,0.3499166017262381,0.04019244552205349,0.0023334215315631117,0.0008730262413213151,0,181.02959785507903,0
2692,77.42528875,34.79417843,0,72896,46608.0,132118,Building Existing,201.9528187,2020.252015,2006,20747,1,1,2021.0,61240,1.0,Residential,1964.0,NONE,1,1102,Single Family,Brick Veneer, A10,A10,Single Family,112.42597952876535,0.4711749273065685,0.09785301295080018,0.007406581057488067,0.013218644537630804,0,181.00582704131222,0
2693,77.41682646,34.79406869,0,72898,46609.0,132121,Building Existing,178.601734,1818.862464,2006,41103,1,1,2021.0,85320,1.0,Residential,1983.0,NONE,1,1236,Single Family,Aluminum/Vinyl, A106,A106,Single Family,112.66264753023239,0.3745342701238541,0.02486752883549915,0.0005873312686337517,2.6162524601570397e-05,0,181.38686252367415,0
2694,77.42187807,34.79413756,0,72899,46610.0,132122,Building Existing,215.8572709,2490.913246,2006,24511,1,1,2021.0,84280,1.0,Residential,1977.0,NONE,1,1700,Single Family,Board and Batten, A78,A78,Single Family,112.52157421423597,0.24209143109075998,0.010921677848263039,0.0002264879272300616,1.2982184689535533e-05,0,181.1597344849199,0
2695,77.42410223,34.79422391,0,72903,46611.0,132126,Building Existing,153.9856106,1339.096002,2006,1082,1,1,2021.0,47150,1.0,Residential,1964.0,NONE,1,1040,Single Family,Brick Veneer, A66,A66,Single Family,112.45549479847416,0.37007750910941306,0.018694983006711033,2.720485414766306e-05,1.6210844568959116e-07,0,181.0533466255434,0
2696,77.24782399,34.79178166,0,72905,46612.0,132128,Building Existing,205.4793965,1616.874682,2006,1037,1,2,2021.0,36850,19.0,Building Site,1986.0,NONE,1,1344,Multi-Section MH,SIDING ON SHEATHING,B3,B3,Multi-Section MH,117.54157855809734,0.08296903197629973,0.004440634055546584,0.0004769387654151886,0.00038656951633663774,0,189.24194147853675,0
2697,77.38300203,34.7936544,0,72906,46613.0,132131,Building Existing,226.0038774,2821.297124,2006,57936,1,1,2021.0,142990,1.0,Residential,2001.0,NONE,1,2028,Single Family,Aluminum/Vinyl, A98,A98,Single Family,113.57080904881502,0.39698632272930345,0.022451331790412307,3.971529337988254e-05,2.496842141860463e-07,0,182.8490025685922,0
2698,77.38171933,34.79366671,0,72908,46614.0,132134,Building Existing,192.3527908,1887.856627,2006,63338,1,1,2021.0,157310,1.0,Residential,2002.0,NONE,2,2099,Single Family,Aluminum/Vinyl,A18,A18,Single Family,113.60222537509887,0.7558087002153379,0.3598804896257214,0.07143114929504825,0.010491305889244748,0,182.89958285390918,0
2699,77.41969669,34.79418306,0,72909,46615.0,132136,Building Existing,156.7930527,1535.841277,2006,31488,1,1,2021.0,64210,1.0,Residential,1980.0,NONE,1,1176,Single Family,Siding on Sheathing, A106,A106,Single Family,112.57783564628997,0.37263279311765096,0.024532376964034576,0.0005745186102500121,2.5408472543520438e-05,0,181.25031539052685,0
2700,77.41825696,34.79415981,0,72911,46616.0,132138,Building Existing,172.0960817,1709.387152,2006,32861,1,1,2021.0,77990,1.0,Residential,1981.0,NONE,1,1360,Single Family,Aluminum/Vinyl, A106,A106,Single Family,112.61824263620012,0.37353850995528026,0.024691609273001,0.0005805915886082597,2.5765190868929645e-05,0,181.3153706442822,0
2701,77.42554775,34.79427212,0,72912,46617.0,132139,Building Existing,150.4060142,1294.202226,2006,"31317.0, 31318.0",2,2,2021.0,112520,1.0,Residential,1981.0,NONE,1,2040,Single Family,"Frame Siding, Plywood", A54,A54,Single Family,112.41292971049354,0.3633132492072385,0.03452129420407827,0.0005807607818159318,1.527099818929078e-06,0,180.98481683389463,0
2702,77.42738249,34.79429774,0,72914,46618.0,132141,Building Existing,143.6358529,1234.899812,2006,12106,1,1,2021.0,34350,1.0,Residential,1950.0,NONE,1,1040,Single Family,"Frame Siding, Plywood", A50,A50,Single Family,112.36102549563417,0.4680322017383522,0.05322036571402285,0.000971235509660991,1.9379537620124473e-05,0,180.90125104797102,0
2703,77.41769911,34.79418696,0,72916,46619.0,132144,Building Existing,159.087177,1563.586508,2006,41106,1,1,2021.0,76700,1.0,Residential,1984.0,NONE,1,1296,Single Family,Aluminum/Vinyl, A74,A74,Single Family,112.63155670911846,0.3738370250988591,0.024744253184697685,0.0005826051080765995,2.5883736894497227e-05,0,181.33680630168072,0
2704,77.41659304,34.79419291,0,72917,46620.0,132146,Building Existing,193.0651798,1903.266571,2006,43061,1,1,2021.0,89020,1.0,Residential,1984.0,NONE,1,1432,Single Family,"Frame Siding, Plywood", A58,A58,Single Family,112.66097241170246,0.48489226090751153,0.06940645931280176,0.011520461329802261,0.013921652793399786,0,181.38416558284098,0
2705,77.42301978,34.79426511,0,72918,46621.0,132147,Building Existing,179.5649195,1943.001681,2006,19286,1,1,2021.0,44270,1.0,Residential,1974.0,NONE,1,1082,Single Family,Brick Veneer, A106,A106,Single Family,112.4823744779175,0.37049455927813,0.024159388746883455,0.0005603952900315784,2.458374010071885e-05,1,181.09662290944718,0
2706,77.42609338,34.79430087,0,72919,46622.0,132148,Building Existing,160.9149529,1370.13257,2006,31325,1,1,2021.0,48980,1.0,Residential,1980.0,NONE,1,1256,Single Family,Aluminum/Vinyl, A10,A10,Single Family,112.39616611392599,0.47042119168892077,0.09747179163585379,0.007352434761366042,0.013143768865742138,1,180.95782744342085,0
2707,77.42112518,34.79426314,0,72921,46623.0,132153,Building Existing,180.0504794,1757.292404,2006,9831,1,1,2021.0,85190,1.0,Residential,1977.0,NONE,2,1711,Single Family,Siding on Sheathing, A26,A26,Single Family,112.534002745058,0.7389020123550614,0.3437307056476643,0.10490223878752875,0.07908938044260388,0,181.1797444195434,0
2708,77.42503542,34.79431142,0,72922,46624.0,132154,Building Existing,239.7338075,2391.210868,2006,1675,1,1,2021.0,84560,1.0,Residential,1964.0,NONE,1,1526,Single Family,Brick Veneer,A2,A2,Single Family,112.42443567246214,0.4048405229457128,0.05449294487826282,0.0014580793632632393,3.792862128139109e-05,0,181.00334143266406,0
2709,77.36176149,34.79348124,0,72923,46625.0,132155,Building Existing,212.6544141,1955.604098,2006,12226,1,1,2021.0,42030,19.0,Building Site,1950.0,NONE,1,1472,Single Family,Aluminum/Vinyl, A62,A62,Single Family,114.10403672024268,0.4127730330656711,0.048370231259614205,0.0037240701896050408,0.0034590773848984908,0,183.70749911959072,0
2710,77.49679864,34.79523979,0,72925,46626.0,132157,Building Existing,180.1628099,1730.47783,2006,1730,1,1,2021.0,84660,19.0,Building Site,1962.0,NONE,1,1242,Single Family,Brick Veneer, A82,A82,Single Family,110.28775027055121,0.3391000271836167,0.02407740370335263,0.0003517209032623119,1.45416481216222e-07,0,177.56327793558748,0
2711,77.41993554,34.79427084,0,72926,46627.0,132158,Building Existing,195.2404652,2025.067905,2006,15860,1,1,2021.0,87540,1.0,Residential,1980.0,NONE,1,1360,Single Family,Siding on Sheathing, A74,A74,Single Family,112.56575770235645,0.3723621410792278,0.024484937851653128,0.0005727143632657824,2.5302734219068403e-05,0,181.2308699007939,0
2712,77.34545194,34.79322593,0,72927,46628.0,132159,Building Existing,278.3853625,3581.698681,2006,38625,1,1,2021.0,230870,19.0,Building Site,1995.0,NONE,1,2239,Single Family,Brick Veneer,A2,A2,Single Family,114.50426265508838,0.46023891123238475,0.07548340123362282,0.0026100120152580037,8.038415588605935e-05,0,184.3518628746923,0
2713,77.21762076,34.79145244,0,72928,46629.0,132160,Building Existing,156.6688509,1340.795353,2006,18248,1,1,2021.0,62990,21.0,Building Site Off-Road,1987.0,NONE,1,1036,Single Family,Cedar/Redwood/Cypress, A78,A78,Single Family,118.37764331475607,0.3679835776016778,0.028532524378111733,0.0010200408298184623,7.733205877290343e-05,0,190.58800573675728,0
2714,77.41631794,34.79423707,0,72930,46630.0,132163,Building Existing,156.6118034,1412.064088,2006,43062,1,1,2021.0,92390,1.0,Residential,1984.0,NONE,2,1432,Single Family,"Frame Siding, Plywood",A18,A18,Single Family,112.66554366654046,0.7368762533717323,0.3344079333463253,0.06172137141240238,0.008572928337143433,1,181.39152530313015,0
2715,77.44171463,34.79459048,0,72931,46631.0,132165,Building Existing,193.7389328,1981.407472,2006,66679,1,1,2021.0,195800,1.0,Residential,2005.0,NONE,2,2610,Single Family,Aluminum/Vinyl,A18,A18,Single Family,111.9442507084164,0.721689730933688,0.3151531268485205,0.05492469745908017,0.007304029220170213,1,180.2302436405504,0
2716,77.42172291,34.79432067,0,72932,46632.0,132166,Building Existing,180.5356825,1763.185364,2006,6587,1,1,2021.0,76470,1.0,Residential,1977.0,NONE,2,1407,Single Family,Aluminum/Vinyl,A18,A18,Single Family,112.51410065038117,0.7337311491884313,0.3303370067136028,0.06024612855947088,0.00829222556755206,2,181.14770204711368,0
2717,77.41906483,34.79428817,0,72933,46633.0,132167,Building Existing,212.1607186,2267.167315,2006,15071,1,1,2021.0,95270,1.0,Residential,1980.0,NONE,1,1758,Single Family,Siding on Sheathing, A94,A94,Single Family,112.58820588095975,0.29188083664286263,0.02514287194231833,0.0007940143336096082,0.00025972340879695365,0,181.2670114683452,0
2718,77.41712683,34.79427137,0,72934,46634.0,132168,Building Existing,173.9155149,1772.142792,2006,41104,1,1,2021.0,85020,1.0,Residential,1983.0,NONE,1,1236,Single Family,Aluminum/Vinyl, A102,A102,Single Family,112.64157484668003,0.2373159038904022,0.008999433999668887,7.686408545326999e-05,2.016899767666364e-06,1,181.35293550315487,0
2719,77.37454956,34.79369524,0,72937,46635.0,132172,Building Existing,238.3829744,3040.445203,2006,8494,1,1,2021.0,124090,19.0,Building Site,1965.0,NONE,2,3594,Single Family,Brick Veneer, A46,A46,Single Family,113.77877809795244,0.6028618999267602,0.12538808726630152,0.02263273470009339,0.015867177964087043,0,183.18383273770343,0
2720,77.41744524,34.7942749,0,72938,46636.0,132173,Building Existing,239.4244948,2462.442989,2006,41105,1,1,2021.0,83320,1.0,Residential,1984.0,NONE,1,1646,Single Family,Aluminum/Vinyl, A78,A78,Single Family,112.63276995452713,0.24430050731939623,0.011142265555141742,0.00023359596846372237,1.3463042337184656e-05,0,181.3387596267887,0
2721,77.38243193,34.79381782,0,72939,46637.0,132174,Building Existing,184.72613,1848.853167,2006,57957,1,1,2021.0,136680,1.0,Residential,1999.0,NONE,2,1872,Single Family,Aluminum/Vinyl,A18,A18,Single Family,113.57442701205633,0.7552598161122621,0.3591178777298518,0.07112824090052798,0.010429635581386942,1,182.8548274894107,0
2722,77.42425963,34.79439286,0,72940,46638.0,132175,Building Existing,171.3709619,1828.639114,2006,20707,1,1,2021.0,76570,1.0,Residential,1965.0,NONE,1,1000,Single Family,Brick Frame, A82,A82,Single Family,112.44043262022457,0.3950338783381837,0.03476884757645523,0.0006579251926245395,3.987355662601356e-07,0,181.02909651856157,0
2723,77.38314846,34.79384276,0,72943,46639.0,132178,Building Existing,179.9546796,1654.276282,2006,57935,1,1,2021.0,139370,1.0,Residential,1999.0,NONE,2,1800,Single Family,Aluminum/Vinyl, A30,A30,Single Family,113.55477987315236,0.6727150023745674,0.19144380740518468,0.04144568186325874,0.029119617245118093,0,182.8231955957753,0
2724,77.38088457,34.79383879,0,72945,46640.0,132180,Building Existing,220.0285265,2209.971352,2006,63335,1,1,2021.0,167310,1.0,Residential,2002.0,NONE,2,2170,Single Family,Aluminum/Vinyl, A26,A26,Single Family,113.61185261581178,0.7605437406691791,0.3733984707011467,0.1215153658365622,0.09146516406760774,1,182.915082711457,0
2725,77.42025234,34.79435465,0,72946,46641.0,132181,Building Existing,220.7984546,2315.947,2006,17674,1,1,2021.0,100870,1.0,Residential,1980.0,NONE,1,1748,Single Family,Aluminum/Vinyl, A78,A78,Single Family,112.55182115134816,0.24269147479523534,0.010981323075435366,0.00022840186227750646,1.3111389330680864e-05,0,181.20843205367055,0
2726,77.42706046,34.79444196,0,72947,46642.0,132182,Building Existing,237.1139445,2252.402015,2006,6063,1,2,2021.0,35540,1.0,Residential,1956.0,NONE,1,1391,Duplex,Brick Veneer, A14,A14,Duplex,112.3606892329389,0.3478896370103416,0.03968164470596654,0.0022866408753506443,0.0008539756072510786,0,180.90070966503163,0
2727,77.42632895,34.79445746,0,72948,46643.0,132183,Building Existing,161.4796961,1392.127238,2006,31326,1,1,2021.0,53130,1.0,Residential,1982.0,NONE,1,1256,Single Family,Siding on Sheathing, A6,A6,Single Family,112.37975025595516,0.28700561712349737,0.01927513542451761,0.0002661892303528093,3.0914668079102215e-06,1,180.93139791208782,0
2728,77.38119609,34.79387178,0,72950,46644.0,132185,Building Existing,191.602412,1737.948962,2006,63336,1,1,2021.0,180550,1.0,Residential,2002.0,NONE,2,2282,Single Family,Aluminum/Vinyl,A18,A18,Single Family,113.6018869717795,0.7558020231759746,0.359871203731845,0.07142745634342897,0.010490553330363916,0,182.89903802456502,0
2729,77.50774853,34.79548292,0,72951,46645.0,132186,Building Existing,215.3515682,2282.903556,2006,64441,1,1,2021.0,116900,1.0,Residential,2004.0,NONE,1,1432,Single Family,Aluminum/Vinyl, A6,A6,Single Family,109.93690916355051,0.2323258941303225,0.011641846584209838,0.00011494348716024793,1.0696125931682177e-06,0,176.99842375331633,0
2730,77.44093433,34.79464903,0,72952,46646.0,132187,Building Existing,201.7268044,2104.498299,2006,66681,1,1,2021.0,196980,1.0,Residential,2005.0,NONE,2,2512,Single Family,Brick Veneer, A42,A42,Single Family,111.96249630162171,0.661988811780289,0.2701426559125612,0.057286905767733376,0.03852215073580971,0,180.25961904561098,0
2731,77.42543471,34.79446042,0,72953,46647.0,132188,Building Existing,179.8578301,1707.263843,2006,2029,1,1,2021.0,54010,1.0,Residential,1980.0,NONE,1,1000,Single Family,"Frame Siding, Plywood", A10,A10,Single Family,112.40403221074557,0.4706200696997019,0.09757227853180689,0.007366688350540243,0.013163490623949847,0,180.97049185930038,0
2732,77.41787479,34.79439471,0,72954,46648.0,132192,Building Existing,186.0748683,1852.769283,2006,32867,1,1,2021.0,76350,1.0,Residential,1982.0,NONE,1,1240,Single Family,Siding on Sheathing, A6,A6,Single Family,112.61351880719243,0.29247483724267853,0.02017907078812288,0.00028750817707859594,3.409597911873467e-06,0,181.30776527957983,0
2733,77.50137315,34.7954507,0,72955,46649.0,132194,Building Existing,189.0442704,1854.139132,2006,16758,1,1,2021.0,47990,19.0,Building Site,1974.0,NONE,1,1152,Single Family,Aluminum/Vinyl, A58,A58,Single Family,110.13515959238055,0.4208025075906789,0.0475406406842547,0.0065896095527199555,0.008459962269673915,0,177.3176069437327,0
